timestamp,modulation,frequency,tx_node,rx_node,tx_gain,rx_gain,avg_sinr,avg_sinr_software,throughput,avg_ser,src_lat,src_lon,dest_lat,dest_lon,distance,jammer_distance,access_error_rate,channel_param_shape,channel_param_loc,channel_param_scale,delta_sinr,mission
20250704_130645,64QAM,2485,2,1,unknown,30,254,,535.94,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130645,64QAM,2485,2,1,unknown,30,254,,535.94,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130645,64QAM,2485,2,1,unknown,30,254,,535.94,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130646,64QAM,2485,2,1,unknown,30,254,,535.94,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130646,64QAM,2485,2,1,unknown,30,252,,531.67,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130646,64QAM,2485,2,1,unknown,30,249,,531.67,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130646,64QAM,2485,2,1,unknown,30,249,,531.67,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130646,64QAM,2485,2,1,unknown,30,249,,531.67,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130646,64QAM,2485,2,1,unknown,30,246,,531.67,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130646,64QAM,2485,2,1,unknown,30,245,,486.02,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130646,64QAM,2485,2,1,unknown,30,245,,486.02,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130646,64QAM,2485,2,1,unknown,30,245,,486.02,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130646,64QAM,2485,2,1,unknown,30,246,,486.02,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130647,64QAM,2485,2,1,unknown,30,247,,486.02,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130647,64QAM,2485,2,1,unknown,30,253,,539.9,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130647,64QAM,2485,2,1,unknown,30,250,,539.9,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130647,64QAM,2485,2,1,unknown,30,250,,539.9,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130647,64QAM,2485,2,1,unknown,30,250,,539.9,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130647,64QAM,2485,2,1,unknown,30,248,,539.9,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130647,64QAM,2485,2,1,unknown,30,248,,496.94,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130647,64QAM,2485,2,1,unknown,30,251,,496.94,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130647,64QAM,2485,2,1,unknown,30,251,,496.94,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130647,64QAM,2485,2,1,unknown,30,251,,496.94,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130648,64QAM,2485,2,1,unknown,30,251,,496.94,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130648,64QAM,2485,2,1,unknown,30,251,,506.69,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130648,64QAM,2485,2,1,unknown,30,249,,506.69,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130648,64QAM,2485,2,1,unknown,30,246,,506.69,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130648,64QAM,2485,2,1,unknown,30,246,,506.69,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130648,64QAM,2485,2,1,unknown,30,246,,506.69,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130648,64QAM,2485,2,1,unknown,30,246,,516.87,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130648,64QAM,2485,2,1,unknown,30,248,,516.87,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130648,64QAM,2485,2,1,unknown,30,249,,516.87,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130649,64QAM,2485,2,1,unknown,30,249,,516.87,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
20250704_130649,64QAM,2485,2,1,unknown,30,252,,516.87,0.0,27.517372131347656,-82.08147430419922,42.995120199511256,-78.79627745372659,15,,,,,,,SwarmMissionIdle
