timestamp,modulation,frequency,tx_node,rx_node,tx_gain,rx_gain,avg_sinr,avg_sinr_software,throughput,avg_ser,src_lat,src_lon,dest_lat,dest_lon,distance,jammer_distance,access_error_rate,channel_param_shape,channel_param_loc,channel_param_scale,delta_sinr,mission
20250704_162517,64QAM,2485,2,1,unknown,30,155,,78.89,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162517,64QAM,2485,2,1,unknown,30,155,,78.89,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162517,64QAM,2485,2,1,unknown,30,153,,78.89,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162518,64QAM,2485,2,1,unknown,30,153,,68.65,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162518,64QAM,2485,2,1,unknown,30,153,,68.65,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162518,64QAM,2485,2,1,unknown,30,153,,68.65,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162518,64QAM,2485,2,1,unknown,30,155,,68.65,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162518,64QAM,2485,2,1,unknown,30,155,,68.65,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162518,64QAM,2485,2,1,unknown,30,155,,73.56,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162518,64QAM,2485,2,1,unknown,30,153,,73.56,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162518,64QAM,2485,2,1,unknown,30,154,,73.56,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162518,64QAM,2485,2,1,unknown,30,154,,73.56,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162518,64QAM,2485,2,1,unknown,30,154,,73.56,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162519,64QAM,2485,2,1,unknown,30,155,,81.32,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162519,64QAM,2485,2,1,unknown,30,155,,81.32,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162519,64QAM,2485,2,1,unknown,30,156,,81.32,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162519,64QAM,2485,2,1,unknown,30,155,,81.32,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162519,64QAM,2485,2,1,unknown,30,154,,81.32,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
20250704_162519,64QAM,2485,2,1,unknown,30,154,,59.81,0.0,27.517372131347656,-82.08147430419922,42.995194421518434,-78.7962822314795,15,,,,,,,SwarmMissionIdle
