timestamp,modulation,frequency,tx_node,rx_node,tx_gain,rx_gain,avg_sinr,avg_sinr_software,throughput,avg_ser,src_lat,src_lon,dest_lat,dest_lon,distance,jammer_distance,access_error_rate,channel_param_shape,channel_param_loc,channel_param_scale,delta_sinr,mission
20250629_135028,16QAM,2485,2,1,unknown,35,135,,52.29,0.0,27.517372131347656,-82.08147430419922,42.99552283333333,-78.79700633333333,15,,,,,,,SwarmMissionIdle
20250629_135029,16QAM,2485,2,1,unknown,35,134,,52.29,0.0,27.517372131347656,-82.08147430419922,42.99552283333333,-78.79700633333333,15,,,,,,,SwarmMissionIdle
20250629_135029,16QAM,2485,2,1,unknown,35,133,,52.29,0.0,27.517372131347656,-82.08147430419922,42.99552283333333,-78.79700633333333,15,,,,,,,SwarmMissionIdle
20250629_135029,16QAM,2485,2,1,unknown,35,131,,52.29,0.0,27.517372131347656,-82.08147430419922,42.99552283333333,-78.79700633333333,15,,,,,,,SwarmMissionIdle
20250629_135029,16QAM,2485,2,1,unknown,35,130,,22.54,0.0,27.517372131347656,-82.08147430419922,42.99552283333333,-78.79700633333333,15,,,,,,,SwarmMissionIdle
20250629_135029,16QAM,2485,2,1,unknown,35,130,,22.54,0.0,27.517372131347656,-82.08147430419922,42.99552283333333,-78.79700633333333,15,,,,,,,SwarmMissionIdle
20250629_135029,16QAM,2485,2,1,unknown,35,130,,22.54,0.0,27.517372131347656,-82.08147430419922,42.99552283333333,-78.79700633333333,15,,,,,,,SwarmMissionIdle
20250629_135029,16QAM,2485,2,1,unknown,35,130,,22.54,0.0,27.517372131347656,-82.08147430419922,42.99552283333333,-78.79700633333333,15,,,,,,,SwarmMissionIdle
20250629_135029,16QAM,2485,2,1,unknown,35,128,,26.71,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135029,16QAM,2485,2,1,unknown,35,128,,26.71,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135029,16QAM,2485,2,1,unknown,35,128,,26.71,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135030,16QAM,2485,2,1,unknown,35,127,,26.71,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135030,16QAM,2485,2,1,unknown,35,127,,26.71,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135030,16QAM,2485,2,1,unknown,35,127,,26.71,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135030,16QAM,2485,2,1,unknown,35,129,,26.33,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135030,16QAM,2485,2,1,unknown,35,130,,26.33,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135030,16QAM,2485,2,1,unknown,35,129,,26.33,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135030,16QAM,2485,2,1,unknown,35,125,,26.33,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135030,16QAM,2485,2,1,unknown,35,124,,26.33,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135030,16QAM,2485,2,1,unknown,35,124,,26.33,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135030,16QAM,2485,2,1,unknown,35,124,,57.73,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135031,16QAM,2485,2,1,unknown,35,124,,57.73,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135031,16QAM,2485,2,1,unknown,35,123,,57.73,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135031,16QAM,2485,2,1,unknown,35,127,,57.73,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135031,16QAM,2485,2,1,unknown,35,131,,57.73,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135031,16QAM,2485,2,1,unknown,35,131,,57.73,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135031,16QAM,2485,2,1,unknown,35,131,,86.14,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135031,16QAM,2485,2,1,unknown,35,124,,86.14,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135031,16QAM,2485,2,1,unknown,35,121,,86.14,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135031,16QAM,2485,2,1,unknown,35,117,,86.14,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
20250629_135031,16QAM,2485,2,1,unknown,35,113,,86.14,0.0,27.517372131347656,-82.08147430419922,42.99552333333333,-78.79700816666667,15,,,,,,,SwarmMissionIdle
