timestamp,modulation,frequency,tx_node,rx_node,tx_gain,rx_gain,avg_sinr,avg_sinr_software,throughput,avg_ser,src_lat,src_lon,dest_lat,dest_lon,distance,jammer_distance,access_error_rate,channel_param_shape,channel_param_loc,channel_param_scale,delta_sinr,mission
20250629_142128,16QAM,2485,2,1,unknown,35,194,,90.4,0.0,27.517372131347656,-82.08147430419922,42.995506,-78.797025,15,,,,,,,SwarmMissionIdle
20250629_142128,16QAM,2485,2,1,unknown,35,190,,90.4,0.0,27.517372131347656,-82.08147430419922,42.995506,-78.797025,15,,,,,,,SwarmMissionIdle
20250629_142128,16QAM,2485,2,1,unknown,35,184,,90.46,0.0,27.517372131347656,-82.08147430419922,42.995506,-78.797025,15,,,,,,,SwarmMissionIdle
20250629_142128,16QAM,2485,2,1,unknown,35,180,,90.46,0.0,27.517372131347656,-82.08147430419922,42.995506,-78.797025,15,,,,,,,SwarmMissionIdle
20250629_142128,16QAM,2485,2,1,unknown,35,180,,90.46,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142128,16QAM,2485,2,1,unknown,35,180,,90.46,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142128,16QAM,2485,2,1,unknown,35,180,,90.46,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142128,16QAM,2485,2,1,unknown,35,180,,80.75,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142129,16QAM,2485,2,1,unknown,35,180,,80.75,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142129,16QAM,2485,2,1,unknown,35,180,,80.75,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142129,16QAM,2485,2,1,unknown,35,178,,80.75,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142129,16QAM,2485,2,1,unknown,35,185,,80.75,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142129,16QAM,2485,2,1,unknown,35,184,,117.18,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142129,16QAM,2485,2,1,unknown,35,186,,117.18,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142129,16QAM,2485,2,1,unknown,35,191,,117.18,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142129,16QAM,2485,2,1,unknown,35,186,,117.18,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142129,16QAM,2485,2,1,unknown,35,180,,117.18,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
20250629_142129,16QAM,2485,2,1,unknown,35,181,,241.75,0.0,27.517372131347656,-82.08147430419922,42.99550583333333,-78.79702383333333,15,,,,,,,SwarmMissionIdle
