timestamp,modulation,frequency,tx_node,rx_node,tx_gain,rx_gain,avg_sinr,avg_sinr_software,throughput,avg_ser,src_lat,src_lon,dest_lat,dest_lon,distance,jammer_distance,access_error_rate,channel_param_shape,channel_param_loc,channel_param_scale,delta_sinr,mission
20250629_145025,8QAM,2485,2,1,unknown,40,251,,255.57,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145025,8QAM,2485,2,1,unknown,40,248,,255.57,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145025,8QAM,2485,2,1,unknown,40,246,,326.61,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145025,8QAM,2485,2,1,unknown,40,246,,326.61,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145025,8QAM,2485,2,1,unknown,40,249,,326.61,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145025,8QAM,2485,2,1,unknown,40,249,,326.61,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145025,8QAM,2485,2,1,unknown,40,248,,326.61,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145025,8QAM,2485,2,1,unknown,40,250,,272.08,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145026,8QAM,2485,2,1,unknown,40,250,,272.08,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145026,8QAM,2485,2,1,unknown,40,250,,272.08,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145026,8QAM,2485,2,1,unknown,40,251,,272.08,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145026,8QAM,2485,2,1,unknown,40,255,,272.08,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145026,8QAM,2485,2,1,unknown,40,251,,261.16,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
20250629_145026,8QAM,2485,2,1,unknown,40,251,,261.16,0.0,27.517372131347656,-82.08147430419922,42.9955185,-78.7970095,15,,,,,,,SwarmMissionIdle
